player_id,game_id,game_date,matchup,team_abbreviation,minutes,points,assists,rebounds,steals,blocks,turnovers,fgm,fga,fg3m,fg3a,avg_points_last5,avg_assists_last5,avg_rebounds_last5,avg_minutes_last5,avg_fg3m_last5,avg_fg3a_last5,avg_fga_last5,fg3_pct_last5
1630549,22500669,2026-01-27,BKN @ PHX,,19.0,7.0,2.0,7.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,9.5,1.0,9.0,19.0,0.25,0.25,5.0,1.0
1630551,22500664,2026-01-27,WAS vs. POR,WAS,18.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,7.333333333333333,0.6666666666666666,4.333333333333333,22.666666666666668,0.6666666666666666,2.3333333333333335,6.333333333333333,0.2857142857142857
1630552,22500659,2026-01-26,ATL vs. IND,ATL,35.0,15.0,6.0,7.0,4.0,1.0,4.0,5.0,19.0,1.0,7.0,22.333333333333332,7.666666666666667,10.666666666666666,34.666666666666664,2.3333333333333335,6.0,21.333333333333332,0.3888888888888889
1630557,22500659,2026-01-26,ATL vs. IND,ATL,17.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,4.0,12.0,1.75,1.5,22.5,1.75,4.5,9.0,0.3888888888888889
1630558,22500619,2026-01-20,MIA @ SAC,,19.0,6.0,7.0,3.0,0.0,0.0,0.0,2.0,5.0,2.0,3.0,9.5,6.5,2.5,20.0,2.5,4.0,7.0,0.625
1630559,22500012,2025-12-25,LAL vs. HOU,,15.0,12.0,1.0,1.0,0.0,1.0,2.0,5.0,8.0,2.0,5.0,12.0,1.0,1.0,15.0,2.0,5.0,8.0,0.4
1630560,22500669,2026-01-27,BKN @ PHX,,25.0,11.0,3.0,3.0,0.0,0.0,2.0,4.0,10.0,0.0,2.0,14.666666666666666,3.3333333333333335,2.6666666666666665,24.0,1.3333333333333333,4.666666666666667,11.666666666666666,0.2857142857142857
1630567,22500653,2026-01-25,TOR @ OKC,TOR,32.0,10.0,8.0,11.0,1.0,3.0,2.0,3.0,8.0,0.0,2.0,15.0,5.75,9.5,33.5,0.5,2.75,11.25,0.18181818181818182
1630568,22500647,2026-01-24,BOS @ CHI,BOS,14.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,7.25,2.0,4.5,16.75,0.25,1.5,5.25,0.16666666666666666
1630570,22500657,2026-01-26,PHI @ CHA,,17.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,4.0,2.0,4.0,17.0,0.5,1.0,5.5,0.5
1630572,22500653,2026-01-25,TOR @ OKC,TOR,32.0,10.0,3.0,5.0,1.0,1.0,1.0,3.0,8.0,0.0,2.0,11.75,2.0,4.75,27.75,1.25,4.0,7.25,0.3125
1630573,22500660,2026-01-26,BOS vs. POR,BOS,30.0,11.0,3.0,7.0,2.0,0.0,0.0,4.0,12.0,3.0,7.0,9.0,1.5,4.5,28.0,2.0,7.0,9.75,0.2857142857142857
1630574,22500643,2026-01-24,NYK @ PHI,NYK,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,2.5,4.25,0.0,0.0,0.75,
1630577,22500654,2026-01-25,SAS vs. NOP,SAS,29.0,13.0,1.0,4.0,0.0,0.0,0.0,3.0,9.0,1.0,7.0,9.75,0.75,5.0,27.5,1.75,5.5,6.75,0.3181818181818182
1630578,22500662,2026-01-26,HOU vs. MEM,,34.0,33.0,6.0,9.0,1.0,0.0,5.0,15.0,17.0,0.0,1.0,18.5,6.0,11.5,33.25,0.25,0.75,17.75,0.3333333333333333
1630579,22500666,2026-01-27,MIL @ PHI,,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,7.5,0.0,0.0,0.5,
1630581,22500661,2026-01-26,CHI vs. LAL,CHI,28.0,19.0,7.0,6.0,0.0,0.0,3.0,6.0,14.0,3.0,8.0,14.5,7.0,5.0,28.5,1.5,5.5,11.0,0.2727272727272727
1630583,22500662,2026-01-26,MEM @ HOU,MEM,27.0,17.0,2.0,7.0,0.0,0.0,1.0,7.0,12.0,1.0,2.0,17.0,2.0,7.0,27.0,1.0,2.0,12.0,0.5
1630587,22500655,2026-01-25,PHX vs. MIA,PHX,15.0,9.0,0.0,5.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,4.0,1.25,3.0,11.75,0.5,1.0,2.25,0.5
1630591,22500658,2026-01-26,ORL @ CLE,,27.0,4.0,6.0,5.0,2.0,1.0,3.0,2.0,13.0,0.0,5.0,9.75,6.5,5.5,30.25,1.25,6.5,13.75,0.19230769230769232
1630592,22500656,2026-01-25,BKN @ LAC,,20.0,9.0,1.0,3.0,1.0,0.0,0.0,3.0,8.0,1.0,5.0,8.5,1.25,3.5,20.0,1.75,4.25,7.0,0.4117647058823529
1630595,22500668,2026-01-27,DET @ DEN,DET,36.0,22.0,11.0,3.0,0.0,1.0,0.0,9.0,17.0,1.0,4.0,23.75,10.25,3.5,32.75,1.5,5.25,17.25,0.2857142857142857
1630596,22500658,2026-01-26,CLE vs. ORL,,35.0,20.0,2.0,9.0,0.0,2.0,1.0,9.0,16.0,1.0,3.0,20.0,2.0,9.0,35.0,1.0,3.0,16.0,0.3333333333333333
1630598,22500667,2026-01-27,OKC vs. NOP,,34.0,13.0,1.0,5.0,3.0,0.0,5.0,4.0,11.0,2.0,6.0,13.0,1.0,5.0,34.0,2.0,6.0,11.0,0.3333333333333333
1630604,22500656,2026-01-25,BKN @ LAC,BKN,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,7.0,1.0,1.5,2.5,0.6666666666666666
1630611,22500663,2026-01-26,GSW @ MIN,,26.0,11.0,2.0,10.0,1.0,1.0,4.0,5.0,13.0,1.0,6.0,14.333333333333334,2.3333333333333335,4.666666666666667,24.333333333333332,1.6666666666666667,4.0,9.666666666666666,0.4166666666666667
1630619,22500630,2026-01-22,DAL vs. GSW,DAL,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,12.0,0.0,0.0,1.3333333333333333,
1630621,22500085,2025-10-22,NOP @ MEM,NOP,5.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,
1630623,22500335,2025-12-04,BKN vs. UTA,BKN,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,
1630631,22500667,2026-01-27,NOP @ OKC,NOP,20.0,8.0,4.0,3.0,0.0,0.0,2.0,3.0,7.0,2.0,6.0,8.0,3.0,1.5,22.75,2.25,7.0,8.0,0.32142857142857145
1630639,22500626,2026-01-21,TOR @ SAC,TOR,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,
1630643,22500659,2026-01-26,IND @ ATL,IND,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.666666666666666,0.6666666666666666,4.666666666666667,19.0,1.6666666666666667,4.666666666666667,7.333333333333333,0.35714285714285715
1630644,22500157,2025-11-03,IND vs. MIL,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
1630692,22500669,2026-01-27,PHX vs. BKN,PHX,29.0,4.0,3.0,9.0,1.0,0.0,3.0,2.0,6.0,0.0,2.0,8.75,2.0,6.0,24.5,2.25,4.75,7.5,0.47368421052631576
1630696,22500655,2026-01-25,MIA @ PHX,,23.0,11.0,0.0,2.0,1.0,0.0,1.0,5.0,8.0,1.0,3.0,10.6,4.8,3.4,21.8,1.2,3.2,6.4,0.37499999999999994
1630700,22500659,2026-01-26,ATL vs. IND,ATL,35.0,22.0,9.0,5.0,1.0,1.0,1.0,10.0,15.0,1.0,3.0,12.25,8.0,6.25,32.5,0.5,1.75,11.25,0.2857142857142857
1630702,22500016,2026-01-19,DAL @ NYK,DAL,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.666666666666667,1.3333333333333333,1.0,10.666666666666666,1.0,2.0,3.3333333333333335,0.5
1630811,22500659,2026-01-26,ATL vs. IND,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0
1631093,22500668,2026-01-27,DET @ DEN,DET,18.0,8.0,2.0,3.0,0.0,1.0,1.0,3.0,8.0,2.0,6.0,6.25,1.25,2.75,16.0,1.25,4.0,6.75,0.3125
1631094,22500658,2026-01-26,ORL @ CLE,ORL,40.0,37.0,4.0,10.0,0.0,0.0,2.0,13.0,21.0,2.0,5.0,26.75,4.5,10.25,38.5,1.25,2.5,16.75,0.5
1631095,22500662,2026-01-26,HOU vs. MEM,,34.0,8.0,2.0,8.0,2.0,0.0,0.0,2.0,6.0,2.0,6.0,12.25,2.25,7.75,34.0,2.25,5.5,9.75,0.4090909090909091
1631096,22500667,2026-01-27,OKC vs. NOP,OKC,33.0,20.0,3.0,14.0,0.0,5.0,1.0,8.0,14.0,1.0,3.0,16.333333333333332,2.0,7.666666666666667,30.333333333333332,1.0,4.0,11.333333333333334,0.25
1631097,22500659,2026-01-26,IND @ ATL,IND,25.0,16.0,1.0,2.0,1.0,0.0,1.0,6.0,10.0,2.0,3.0,15.0,2.0,5.0,28.333333333333332,1.6666666666666667,3.0,8.666666666666666,0.5555555555555556
1631099,22500500,2026-01-04,SAC vs. MIL,,27.0,12.0,0.0,3.0,0.0,2.0,2.0,6.0,13.0,0.0,3.0,12.0,0.0,3.0,27.0,0.0,3.0,13.0,0.0
1631101,22500660,2026-01-26,POR @ BOS,,34.0,9.0,3.0,5.0,1.0,0.0,3.0,3.0,12.0,1.0,6.0,18.333333333333332,3.0,3.3333333333333335,31.333333333333332,2.3333333333333335,7.333333333333333,16.333333333333332,0.31818181818181823
1631103,22500664,2026-01-27,WAS vs. POR,WAS,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.666666666666666,0.0,1.3333333333333333,12.666666666666666,1.6666666666666667,3.0,5.333333333333333,0.5555555555555556
1631104,22500026,2025-10-31,POR vs. DEN,,10.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,5.0,3.0,1.5,14.5,0.5,1.0,4.0,0.5
1631105,22500668,2026-01-27,DET @ DEN,DET,30.0,14.0,0.0,8.0,1.0,0.0,0.0,6.0,10.0,0.0,0.0,19.75,2.5,11.0,28.0,0.0,0.0,11.75,
1631106,22500662,2026-01-26,HOU vs. MEM,HOU,27.0,17.0,0.0,7.0,2.0,1.0,3.0,6.0,17.0,4.0,8.0,14.666666666666666,1.0,6.666666666666667,27.666666666666668,3.0,5.333333333333333,14.0,0.5625
1631107,22500655,2026-01-25,MIA @ PHX,MIA,18.0,12.0,1.0,6.0,0.0,0.0,0.0,4.0,10.0,2.0,5.0,6.0,0.75,3.5,17.25,0.5,3.0,7.25,0.16666666666666666
1631108,22500648,2026-01-24,DAL vs. LAL,DAL,35.0,24.0,3.0,2.0,1.0,0.0,0.0,8.0,18.0,4.0,10.0,14.25,2.0,2.75,32.0,2.0,6.5,13.0,0.3076923076923077
1631109,22500669,2026-01-27,PHX vs. BKN,,30.0,27.0,1.0,6.0,1.0,1.0,0.0,13.0,16.0,0.0,0.0,12.5,2.0,6.25,25.5,0.0,0.0,9.0,
1631110,22500632,2026-01-22,SAS @ UTA,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
1631111,22500242,2025-11-17,DET vs. IND,,15.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,2.0,
1631114,22500597,2026-01-17,OKC @ MIA,,14.0,8.0,3.0,3.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,8.0,3.0,3.0,14.0,2.0,2.0,5.0,1.0
1631115,22500424,2025-12-26,ORL vs. CHA,,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,
1631117,22500025,2025-10-31,UTA @ PHX,UTA,29.0,4.0,1.0,13.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,4.0,1.0,13.0,29.0,0.0,0.0,5.0,
1631119,22500667,2026-01-27,OKC vs. NOP,,27.0,4.0,5.0,10.0,0.0,4.0,3.0,1.0,8.0,0.0,3.0,5.666666666666667,3.3333333333333335,6.333333333333333,26.0,1.0,3.0,6.333333333333333,0.3333333333333333
1631120,22500604,2026-01-18,HOU vs. NOP,HOU,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1631121,22500624,2026-01-21,NOP vs. DET,NOP,13.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,1.0,2.0,13.0,0.0,2.0,3.0,0.0
1631124,22500668,2026-01-27,DEN vs. DET,,12.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.75,1.75,2.5,18.25,1.0,1.75,4.0,0.5714285714285714
1631126,22500660,2026-01-26,POR @ BOS,POR,26.0,11.0,5.0,3.0,0.0,0.0,2.0,5.0,14.0,1.0,7.0,14.666666666666666,4.0,2.6666666666666665,27.666666666666668,2.0,8.333333333333334,14.666666666666666,0.24
1631127,22500154,2025-11-02,SAS @ PHX,SAS,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,3.5,0.0,0.0,1.5,
1631128,22500537,2026-01-09,DEN vs. ATL,DEN,25.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,3.0,5.0,0.0
1631131,22500475,2026-01-01,UTA @ LAC,,15.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,6.0,15.0,0.0,0.0,4.0,
1631132,22500659,2026-01-26,ATL vs. IND,,17.0,12.0,1.0,4.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,4.5,1.0,4.25,18.0,0.0,0.5,4.25,0.0
1631133,22500657,2026-01-26,PHI @ CHA,,20.0,9.0,0.0,2.0,3.0,0.0,0.0,3.0,8.0,3.0,6.0,4.5,0.0,2.0,14.0,1.5,3.0,5.0,0.5
1631157,22500666,2026-01-27,MIL @ PHI,,39.0,24.0,4.0,8.0,0.0,2.0,0.0,9.0,17.0,2.0,4.0,22.0,6.333333333333333,5.666666666666667,33.666666666666664,2.6666666666666665,4.333333333333333,15.333333333333334,0.6153846153846154
1631159,22500644,2026-01-25,MIN vs. GSW,,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.5,0.5,0.0
1631165,22500665,2026-01-27,SAC @ NYK,SAC,22.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,6.333333333333333,1.0,1.0,20.666666666666668,1.6666666666666667,4.0,5.0,0.4166666666666667
1631169,22500493,2026-01-03,BOS @ LAC,,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.25,0.5,2.75,0.5,1.0,1.25,0.5
1631170,22500655,2026-01-25,MIA @ PHX,MIA,36.0,20.0,6.0,5.0,0.0,1.0,2.0,8.0,11.0,1.0,3.0,17.2,4.8,6.0,29.4,1.0,2.8,13.0,0.35714285714285715
1631172,22500667,2026-01-27,OKC vs. NOP,OKC,19.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,1.0,1.3333333333333333,8.666666666666666,0.0,1.6666666666666667,3.3333333333333335,0.0
1631199,22500637,2026-01-23,BOS @ BKN,BOS,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0
1631200,22500509,2026-01-05,POR vs. UTA,,27.0,10.0,2.0,3.0,3.0,0.0,0.0,3.0,8.0,0.0,4.0,10.0,2.0,3.0,27.0,0.0,4.0,8.0,0.0
1631204,22500650,2026-01-25,DET vs. SAC,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,2.0,0.0,9.5,1.0,2.5,4.0,0.4
1631207,22500661,2026-01-26,CHI vs. LAL,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.4,2.6,15.6,1.0,1.8,3.8,0.5555555555555556
1631210,22500057,2025-11-25,ATL @ WAS,,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,
1631212,22500668,2026-01-27,DEN vs. DET,,37.0,13.0,3.0,3.0,0.0,3.0,3.0,6.0,20.0,1.0,6.0,20.5,3.0,3.5,35.75,2.5,5.25,17.25,0.47619047619047616
1631213,22500656,2026-01-25,BKN @ LAC,BKN,14.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,13.0,0.3333333333333333,3.6666666666666665,5.666666666666667,0.09090909090909091
1631216,22500594,2026-01-17,ATL vs. BOS,ATL,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0
1631217,22500657,2026-01-26,CHA vs. PHI,CHA,20.0,12.0,0.0,5.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,10.8,2.6,9.6,29.2,0.2,0.2,7.2,1.0
1631218,22500663,2026-01-26,GSW @ MIN,GSW,20.0,8.0,1.0,4.0,2.0,0.0,2.0,3.0,7.0,0.0,0.0,5.0,1.0,2.5,12.0,0.0,0.0,4.0,
1631221,22500655,2026-01-25,PHX vs. MIA,PHX,31.0,11.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,3.0,6.0,13.75,2.25,3.75,27.0,4.0,8.25,11.25,0.48484848484848486
1631222,22500661,2026-01-26,LAL @ CHI,LAL,33.0,8.0,4.0,5.0,3.0,0.0,0.0,3.0,6.0,2.0,4.0,5.5,2.5,3.25,27.0,0.75,4.25,6.0,0.17647058823529413
1631230,22500657,2026-01-26,PHI @ CHA,PHI,25.0,9.0,1.0,3.0,2.0,0.0,0.0,4.0,8.0,0.0,1.0,7.333333333333333,0.3333333333333333,2.3333333333333335,24.666666666666668,0.0,0.6666666666666666,4.333333333333333,0.0
1631243,22500659,2026-01-26,ATL vs. IND,ATL,13.0,7.0,1.0,6.0,1.0,0.0,0.0,3.0,4.0,1.0,2.0,7.25,1.25,4.25,21.25,0.5,2.25,6.0,0.2222222222222222
1631245,22500659,2026-01-26,IND @ ATL,IND,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
1631246,22500662,2026-01-26,MEM @ HOU,,21.0,7.0,5.0,8.0,2.0,0.0,2.0,3.0,15.0,1.0,6.0,9.5,3.0,5.0,22.25,1.5,5.5,10.0,0.2727272727272727
1631247,22500384,2025-12-19,CLE vs. CHI,,6.0,4.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,2.0,
1631248,22500660,2026-01-26,BOS vs. POR,,13.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,1.25,4.25,18.5,1.0,2.75,4.75,0.36363636363636365
1631250,22500666,2026-01-27,MIL @ PHI,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.333333333333333,0.3333333333333333,3.3333333333333335,13.333333333333334,0.6666666666666666,2.0,6.0,0.3333333333333333
1631255,22500667,2026-01-27,NOP @ OKC,NOP,10.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,3.75,1.0,3.0,13.5,0.75,2.0,3.5,0.375
1631260,22500666,2026-01-27,MIL @ PHI,MIL,29.0,8.0,3.0,2.0,0.0,0.0,0.0,3.0,6.0,2.0,4.0,4.333333333333333,2.3333333333333335,2.0,31.666666666666668,1.0,4.333333333333333,5.666666666666667,0.23076923076923078
1631288,22500627,2026-01-22,ORL vs. CHA,ORL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,
1631321,22500660,2026-01-26,POR @ BOS,POR,25.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,11.333333333333334,1.6666666666666667,3.6666666666666665,28.0,1.6666666666666667,3.3333333333333335,5.333333333333333,0.5
1631323,22500655,2026-01-25,MIA @ PHX,MIA,15.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.8,2.4,4.2,17.6,1.6,4.8,6.2,0.33333333333333337
1631342,22500223,2025-11-12,SAC vs. ATL,,14.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,15.0,0.0,2.6666666666666665,3.6666666666666665,0.0
1631451,22500660,2026-01-26,POR @ BOS,POR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,3.6666666666666665,0.0,0.3333333333333333,1.0,0.0
1641705,22500654,2026-01-25,SAS vs. NOP,,31.0,16.0,0.0,16.0,0.0,4.0,3.0,6.0,16.0,2.0,10.0,21.25,1.5,12.0,29.75,0.5,5.0,14.75,0.1
1641706,22500657,2026-01-26,CHA vs. PHI,,27.0,30.0,2.0,8.0,2.0,0.0,1.0,9.0,11.0,6.0,8.0,24.2,2.6,6.2,31.2,3.6,8.8,16.6,0.40909090909090906
1641707,22500611,2026-01-19,UTA @ SAS,UTA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5,0.5,1.5,10.0,0.5,2.5,4.0,0.2
1641708,22500662,2026-01-26,HOU vs. MEM,,42.0,8.0,14.0,8.0,1.0,0.0,4.0,3.0,10.0,0.0,1.0,15.75,8.0,7.5,38.5,0.0,0.25,14.25,0.0
1641709,22500668,2026-01-27,DET @ DEN,,20.0,14.0,1.0,4.0,5.0,1.0,1.0,5.0,7.0,0.0,0.0,9.0,3.0,6.0,24.75,0.25,0.25,7.0,1.0
1641710,22500658,2026-01-26,ORL @ CLE,ORL,37.0,14.0,5.0,4.0,3.0,1.0,2.0,6.0,14.0,2.0,9.0,19.0,4.5,4.0,36.0,2.25,6.5,14.0,0.34615384615384615
1641711,22500653,2026-01-25,TOR @ OKC,TOR,21.0,10.0,1.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,3.0,5.25,0.75,2.5,13.75,0.75,2.0,4.25,0.375
1641712,22500660,2026-01-26,POR @ BOS,,16.0,4.0,0.0,4.0,1.0,0.0,3.0,1.0,4.0,0.0,2.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,14.666666666666666,0.3333333333333333,2.6666666666666665,4.333333333333333,0.125
1641713,22500662,2026-01-26,MEM @ HOU,MEM,27.0,14.0,1.0,3.0,1.0,0.0,0.0,6.0,16.0,0.0,6.0,12.25,3.0,4.75,24.25,0.5,3.75,11.25,0.13333333333333333
1641715,22500334,2025-12-04,WAS vs. BOS,,18.0,4.0,2.0,0.0,1.0,2.0,0.0,2.0,11.0,0.0,4.0,4.0,2.0,0.0,18.0,0.0,4.0,11.0,0.0
1641716,22500659,2026-01-26,IND @ ATL,,30.0,12.0,3.0,7.0,5.0,1.0,3.0,4.0,8.0,2.0,4.0,13.0,2.3333333333333335,5.666666666666667,26.0,1.6666666666666667,3.3333333333333335,9.333333333333334,0.5
1641717,22500653,2026-01-25,OKC vs. TOR,,16.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,14.333333333333334,0.3333333333333333,2.6666666666666665,24.0,2.6666666666666665,6.0,9.333333333333334,0.4444444444444444
1641718,22500649,2026-01-24,UTA vs. MIA,UTA,36.0,19.0,5.0,2.0,2.0,0.0,2.0,6.0,19.0,0.0,8.0,21.333333333333332,6.333333333333333,4.0,33.666666666666664,1.3333333333333333,5.0,15.0,0.26666666666666666
1641722,22500604,2026-01-18,NOP @ HOU,NOP,13.0,6.0,2.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,2.0,6.0,2.0,3.0,13.0,1.0,2.0,6.0,0.5
1641724,22500627,2026-01-22,ORL vs. CHA,ORL,18.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,6.5,0.5,0.5,10.0,1.5,3.0,3.5,0.5
1641725,22500534,2026-01-09,NOP @ WAS,NOP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
1641726,22500052,2025-11-21,DAL vs. NOP,DAL,18.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,18.0,0.0,0.0,1.0,
1641729,22500670,2026-01-27,UTA vs. LAC,,25.0,13.0,3.0,1.0,1.0,0.0,0.0,6.0,11.0,1.0,3.0,14.25,1.5,2.0,24.0,2.0,5.75,10.5,0.34782608695652173
1641730,22500637,2026-01-23,BKN vs. BOS,BKN,43.0,15.0,1.0,9.0,0.0,1.0,3.0,5.0,14.0,3.0,10.0,15.0,1.0,9.0,43.0,3.0,10.0,14.0,0.3
1641731,22500664,2026-01-27,WAS vs. POR,WAS,28.0,5.0,6.0,5.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,8.75,3.0,4.5,25.25,0.25,2.0,7.0,0.125
1641732,22500007,2025-10-27,DET vs. CLE,,7.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,7.0,0.0,2.0,3.0,0.0
1641733,22500607,2026-01-18,LAL vs. TOR,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.5,0.0,0.0,1.5,0.5,1.0,2.0,0.5
1641737,22500657,2026-01-26,PHI @ CHA,PHI,16.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.6666666666666667,0.0,3.3333333333333335,12.333333333333334,0.0,0.0,2.6666666666666665,
1641738,22500656,2026-01-25,LAC vs. BKN,LAC,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.3333333333333335,1.0,0.6666666666666666,4.666666666666667,0.0,0.0,1.3333333333333333,
1641739,22500660,2026-01-26,POR @ BOS,POR,36.0,18.0,1.0,8.0,3.0,0.0,2.0,6.0,13.0,3.0,9.0,10.0,1.0,5.333333333333333,30.666666666666668,1.6666666666666667,6.666666666666667,10.0,0.25
1641740,22500663,2026-01-26,MIN vs. GSW,MIN,25.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,2.25,17.0,0.25,1.0,3.0,0.25
1641744,22500360,2025-12-07,MEM vs. POR,MEM,22.0,12.0,3.0,10.0,0.0,0.0,6.0,5.0,11.0,0.0,2.0,12.0,3.0,10.0,22.0,0.0,2.0,11.0,0.0
